x,y,cluster
3.204463,-1.022761,1
3.198642,-1.134363,1
3.087272,-1.193921,1
2.992939,-1.252129,1
2.953524,-1.164039,1
2.936294,-1.155467,1
2.883976,-1.164923,1
2.808880,-1.175402,1
2.814213,-1.198315,1
2.888712,-1.131705,1
2.996649,-1.055224,1
3.035063,-0.958857,1
3.017926,-0.931624,1
3.008803,-0.990957,1
2.930807,-0.994966,1
2.820408,-0.941502,1
2.815308,-0.942934,1
2.997372,-1.044185,1
3.244394,-1.161987,1
3.367188,-1.151972,1
3.394476,-1.113637,1
3.399677,-1.013033,1
3.434462,-1.000906,1
3.448511,-0.955461,1
3.371125,-1.029543,1
3.261514,-1.097956,1
3.166092,-1.123545,1
3.166700,-1.121893,1
3.223423,-1.088639,1
3.264344,-1.099797,1
3.263040,-1.080971,1
3.250185,-1.057845,1
3.221180,-1.047142,1
3.199793,-1.087827,1
3.146129,-1.065833,1
3.137632,-1.055910,1
3.185059,-1.018613,1
3.243367,-1.043636,1
3.332951,-1.098601,1
3.391942,-1.084842,1
3.419940,-1.047373,1
3.434462,-0.965217,1
3.484782,-0.927813,1
3.517649,-0.905832,1
3.518544,-0.885344,1
3.532731,-0.887607,1
3.593446,-0.920569,1
3.620697,-0.965745,1
3.593549,-0.969788,1
3.578516,-0.977005,1
3.607838,-0.942192,1
3.687710,-0.997625,1
3.764034,-1.041209,1
3.782823,-1.097081,1
3.766676,-1.096374,1
3.740412,-1.079961,1
3.750924,-1.080226,1
3.760722,-1.034527,1
3.787284,-1.013600,1
3.790343,-0.981585,1
3.793405,-1.005048,1
3.790755,-1.037485,1
3.825176,-1.104094,1
3.808042,-1.111759,1
3.809618,-1.047781,1
3.868547,-0.995440,1
3.875179,-0.903166,1
3.875733,-0.910616,1
3.824108,-0.846729,1
3.798560,-0.896231,1
3.717625,-0.851657,1
3.688951,-0.892189,1
3.678534,-0.905376,1
3.651709,-0.953827,1
3.636094,-0.922812,1
3.581919,-0.860216,1
3.600731,-0.823918,1
3.698200,-0.864648,1
3.741792,-0.888273,1
3.706602,-0.950295,1
3.666669,-0.920824,1
3.666799,-0.906967,1
3.671580,-0.810480,1
3.658753,-0.728386,1
3.658809,-0.739755,1
3.630962,-0.797842,1
3.601203,-0.835439,1
3.628813,-0.869646,1
3.635477,-0.845407,1
3.629059,-0.848353,1
3.560389,-0.774564,1
3.516932,-0.777855,1
3.491903,-0.800594,1
3.466148,-0.824437,1
3.452415,-0.838558,1
3.431282,-0.829486,1
3.451363,-0.825678,1
3.447795,-0.746646,1
3.460485,-0.764259,1
3.483176,-0.801334,1
3.470357,-0.838877,1
3.440496,-0.859301,1
3.459328,-0.843774,1
3.504483,-0.901584,1
3.564229,-0.951246,1
3.618486,-0.984777,1
3.615212,-0.978457,1
3.576051,-0.913911,1
3.528995,-0.870014,1
3.477676,-0.862215,1
3.451713,-0.890112,1
3.410929,-0.957759,1
3.372129,-0.971388,1
3.328651,-0.940335,1
3.217093,-0.867067,1
3.156784,-0.814964,1
3.151262,-0.852588,1
3.187137,-0.888218,1
3.275397,-0.936077,1
3.195154,-0.860502,1
3.086611,-0.734077,1
3.030278,-0.671052,1
3.033660,-0.707577,1
3.043796,-0.792574,1
3.062235,-0.825067,1
3.100176,-0.808008,1
3.109648,-0.812814,1
3.217693,-0.849794,1
3.321542,-0.933386,1
3.385492,-0.974362,1
3.409116,-0.955441,1
3.375200,-0.901405,1
3.346322,-0.878264,1
3.273067,-0.851401,1
3.181192,-0.864712,1
3.161823,-0.860312,1
3.165871,-0.862624,1
3.215079,-0.818593,1
3.313415,-0.797646,1
3.360705,-0.780709,1
3.392786,-0.788351,1
3.396853,-0.801367,1
3.381836,-0.853307,1
3.376378,-0.890966,1
3.368102,-0.901405,1
3.364955,-0.894577,1
3.371069,-0.865625,1
3.339169,-0.869534,1
3.304458,-0.835099,1
3.279379,-0.845050,1
3.245191,-0.844170,1
3.261359,-0.844792,1
3.296664,-0.878506,1
3.327954,-0.921296,1
3.325876,-0.961124,1
3.347959,-0.965408,1
3.392790,-0.960109,1
3.482000,-0.988776,1
3.541005,-0.992307,1
3.512832,-0.998863,1
3.456396,-0.956675,1
3.331144,-0.862826,1
3.244418,-0.809198,1
3.262074,-0.777910,1
3.339603,-0.817622,1
3.445511,-0.857297,1
3.527368,-0.904143,1
3.573015,-0.899270,1
3.577734,-0.855218,1
3.568188,-0.837552,1
3.586541,-0.833919,1
3.636132,-0.845898,1
3.673711,-0.832170,1
3.680325,-0.813504,1
3.638879,-0.792981,1
3.484332,-0.717557,1
3.338068,-0.660663,1
3.297128,-0.681754,1
3.316643,-0.784822,1
3.324522,-0.845779,1
3.246428,-0.845328,1
3.152289,-0.831031,1
3.094760,-0.839218,1
3.086742,-0.843952,1
3.071898,-0.866043,1
3.144541,-0.894925,1
3.178027,-0.889041,1
3.106829,-0.869913,1
3.028953,-0.873822,1
2.951938,-0.926146,1
2.957081,-0.953940,1
2.968741,-0.974598,1
2.985880,-0.971024,1
3.028160,-0.944905,1
3.110598,-0.911839,1
3.215967,-0.923797,1
3.266016,-0.992659,1
3.230313,-1.022884,1
3.187560,-1.028264,1
3.205398,-1.009098,1
3.199896,-0.992831,1
3.084912,-0.948500,1
2.944803,-0.927123,1
2.949794,-1.005795,1
3.103701,-1.083283,1
3.238320,-1.076573,1
3.258417,-0.997807,1
3.228179,-0.948919,1
3.243941,-0.935583,1
3.261403,-0.913966,1
3.294104,-0.895461,1
3.321456,-0.908546,1
3.334591,-0.929719,1
3.332082,-0.928885,1
3.282887,-0.939148,1
3.237095,-0.951182,1
3.174721,-0.969989,1
3.085755,-0.957692,1
2.937658,-0.881666,1
2.755623,-0.851487,1
2.647362,-0.867320,1
2.635661,-0.914403,1
2.664507,-0.897948,1
2.708759,-0.845396,1
2.787727,-0.860360,1
2.862275,-0.924827,1
2.858159,-0.952091,1
2.879279,-0.938696,1
2.953973,-0.847626,1
3.057211,-0.832232,1
3.027771,-0.797893,1
2.910581,-0.826717,1
2.788948,-0.861846,1
2.755237,-0.887800,1
2.769458,-0.913063,1
2.792056,-0.924657,1
2.806150,-0.966684,1
2.761141,-0.949577,1
2.771480,-0.893282,1
2.813325,-0.849658,1
2.882362,-0.852486,1
2.920974,-0.876658,1
2.927313,-0.921700,1
2.901115,-0.984011,1
2.855312,-1.025534,1
2.865306,-1.035879,1
2.860582,-1.067973,1
2.860892,-1.085939,1
2.854744,-1.075956,1
2.870018,-1.030147,1
2.968024,-0.986735,1
3.105229,-0.991706,1
3.210190,-0.999782,1
3.242757,-1.007639,1
3.216427,-1.002675,1
3.195694,-0.938383,1
3.130444,-0.855733,1
3.072283,-0.830547,1
3.071265,-0.883655,1
3.130935,-1.004245,1
3.184913,-1.045773,1
3.261438,-1.031307,1
3.320666,-0.985227,1
3.435540,-0.957766,1
3.605942,-0.957866,1
3.724215,-0.936496,1
3.755113,-0.892908,1
3.703719,-0.869203,1
3.637119,-0.894672,1
3.572566,-0.919309,1
3.489368,-0.895403,1
3.449446,-0.860650,1
3.468429,-0.862976,1
3.531458,-0.915978,1
3.557247,-0.990053,1
3.581893,-0.977492,1
3.607207,-0.927392,1
3.574509,-0.839470,1
3.488642,-0.818930,1
3.411066,-0.858517,1
3.322569,-0.872357,1
3.298157,-0.869659,1
3.335472,-0.815581,1
3.479701,-0.862516,1
3.572666,-0.845883,1
3.592314,-0.780223,1
3.580216,-0.735434,1
3.561136,-0.784133,1
3.583171,-0.868882,1
3.635701,-0.934103,1
3.690671,-0.918320,1
3.734280,-0.929032,1
3.737094,-0.921977,1
3.683546,-0.911808,1
3.661758,-0.932254,1
3.728131,-0.957668,1
3.843118,-1.052778,1
3.925325,-1.160290,1
3.857178,-1.143646,1
3.760811,-1.152412,1
3.612654,-1.074665,1
3.518780,-1.067241,1
3.498354,-0.983837,1
3.590593,-0.957719,1
3.628449,-0.920630,1
3.573587,-0.900662,1
3.409675,-0.821850,1
3.250251,-0.759676,1
3.178937,-0.745015,1
3.212183,-0.776814,1
3.306289,-0.869301,1
3.381637,-0.951961,1
3.437144,-0.989231,1
3.514565,-0.976436,1
3.603861,-0.967526,1
3.673493,-0.925466,1
3.697139,-0.858213,1
3.685973,-0.816391,1
3.715405,-0.876858,1
3.734073,-0.893530,1
3.728786,-0.870091,1
3.718682,-0.793758,1
3.679925,-0.749954,1
3.564684,-0.681473,1
3.485690,-0.618027,1
3.513815,-0.636290,1
3.611743,-0.711194,1
3.692008,-0.800166,1
3.679959,-0.803245,1
3.652142,-0.801248,1
3.641562,-0.808769,1
3.690855,-0.813719,1
3.801559,-0.853791,1
3.908849,-0.871996,1
3.962761,-0.836864,1
3.949174,-0.700946,1
3.921915,-0.666306,1
3.913606,-0.787980,1
3.903162,-0.919530,1
3.857737,-0.932904,1
3.808392,-0.817829,1
3.829765,-0.771398,1
3.866116,-0.798600,1
3.868258,-0.856978,1
3.830397,-0.911055,1
3.809053,-0.839333,1
3.834765,-0.820890,1
3.818114,-0.794937,1
3.801621,-0.853643,1
3.778660,-0.896707,1
3.736122,-0.885959,1
3.692304,-0.856296,1
3.622855,-0.822622,1
3.614788,-0.813673,1
3.627232,-0.790028,1
3.604747,-0.798408,1
3.560959,-0.785292,1
3.491990,-0.850767,1
3.446545,-0.852560,1
3.452753,-0.875739,1
3.495273,-0.838932,1
3.553855,-0.766776,1
3.593457,-0.775860,1
3.604673,-0.806097,1
3.656643,-0.872952,1
3.635752,-0.898088,1
3.568132,-0.869448,1
3.534162,-0.911879,1
3.510260,-0.854591,1
3.574749,-0.828197,1
3.639464,-0.830422,1
3.676584,-0.936724,1
3.605444,-0.974322,1
3.523494,-0.960066,1
3.436462,-0.842217,1
3.475380,-0.902813,1
3.459820,-0.880296,1
3.467855,-0.869527,1
3.480522,-0.765282,1
3.478363,-0.743586,1
3.458467,-0.806717,1
3.442064,-0.882951,1
3.464267,-0.913449,1
3.490020,-0.985077,1
3.495912,-0.985208,1
3.500764,-0.961702,1
3.420907,-0.816490,1
3.369662,-0.773184,1
3.346305,-0.815522,1
3.382179,-0.950322,1
3.405098,-1.013413,1
3.322070,-0.931120,1
3.264147,-0.871169,1
3.268085,-0.821966,1
3.357727,-0.883826,1
3.460983,-0.916403,1
3.580834,-0.977586,1
3.666336,-0.942617,1
3.712980,-0.910115,1
3.732941,-0.882811,1
3.750814,-0.939899,1
3.775091,-0.985374,1
3.764098,-0.998404,1
3.761792,-0.954031,1
3.750696,-0.909110,1
3.734867,-0.772635,1
3.709010,-0.718816,1
3.689138,-0.629298,1
3.734656,-0.712709,1
3.751223,-0.719947,1
3.817652,-0.821250,1
3.824024,-0.824931,1
3.818594,-0.895610,1
3.816312,-0.857633,1
3.819869,-0.804936,1
3.796519,-0.679876,1
3.818718,-0.702924,1
3.856358,-0.773288,1
3.827276,-0.789015,1
3.760097,-0.748937,1
3.741262,-0.704073,1
3.809280,-0.799696,1
3.822569,-0.796333,1
3.725298,-0.766330,1
3.612073,-0.689729,1
3.564217,-0.744335,1
3.562270,-0.777492,1
3.636272,-0.832820,1
3.709078,-0.843871,1
3.785785,-0.906937,1
3.826453,-0.969189,1
3.766978,-0.977917,1
3.690238,-0.969812,1
3.674558,-0.953630,1
3.649846,-0.927746,1
3.641230,-0.917618,1
3.583508,-0.878979,1
3.559695,-0.866738,1
3.525440,-0.856742,1
3.522964,-0.900308,1
3.555495,-0.935933,1
3.499910,-0.890106,1
3.445695,-0.813374,1
3.414434,-0.773968,1
3.485454,-0.809605,1
3.575852,-0.866589,1
3.569138,-0.881416,1
3.536903,-0.839762,1
3.538317,-0.788347,1
3.618498,-0.811033,1
3.689669,-0.842887,1
3.717013,-0.925684,1
3.686491,-0.927799,1
3.666112,-0.905406,1
3.646891,-0.874753,1
3.642061,-0.818479,1
3.611321,-0.845205,1
3.608102,-0.857265,1
3.572849,-0.870329,1
3.548008,-0.849401,1
3.520472,-0.756543,1
3.519704,-0.714901,1
3.582168,-0.720111,1
3.641940,-0.792756,1
3.681748,-0.786193,1
3.667774,-0.761809,1
3.682372,-0.771791,1
3.660696,-0.822147,1
3.639906,-0.828858,1
3.629294,-0.781346,1
3.604558,-0.804395,1
3.594417,-0.840812,1
3.610345,-0.903545,1
3.608823,-0.868168,1
3.610696,-0.876336,1
3.607124,-0.870326,1
3.635526,-0.847918,1
3.651289,-0.872145,1
3.699344,-0.895793,1
3.730565,-0.963472,1
3.734655,-0.908324,1
3.736513,-0.833575,1
3.745744,-0.802601,1
3.776940,-0.823352,1
3.726760,-0.850913,1
3.654676,-0.899620,1
3.626427,-0.912760,1
3.634727,-0.849561,1
3.631614,-0.761243,1
3.599898,-0.682686,1
3.620047,-0.718167,1
3.666386,-0.793984,1
3.768410,-0.891312,1
3.839879,-0.935028,1
3.836038,-0.890781,1
3.820086,-0.862918,1
3.756005,-0.883980,1
3.676324,-0.899931,1
3.686072,-0.871523,1
3.726778,-0.830424,1
3.800940,-0.798133,1
3.866843,-0.825222,1
3.896613,-0.841280,1
3.882963,-0.902102,1
3.859220,-0.919150,1
3.906928,-0.941597,1
3.959044,-0.955292,1
3.951543,-0.929116,1
3.891654,-0.877340,1
3.840817,-0.773656,1
3.812183,-0.717387,1
3.803588,-0.761746,1
3.850953,-0.864076,1
3.908249,-0.899145,1
3.927930,-0.824632,1
3.953892,-0.806159,1
3.998877,-0.850865,1
4.056018,-0.923273,1
4.066204,-0.918086,1
4.012730,-0.861901,1
3.997580,-0.872594,1
4.044103,-0.925578,1
4.126476,-1.021969,1
4.133012,-1.005859,1
4.112930,-0.991210,1
4.097945,-0.971563,1
4.136215,-0.949148,1
4.096706,-0.904418,1
4.063860,-0.867730,1
4.095968,-0.861806,1
4.118738,-0.855598,1
4.120709,-0.858067,1
4.084229,-0.849552,1
4.046396,-0.863577,1
4.059207,-0.888406,1
4.079973,-0.922049,1
4.094579,-0.925470,1
4.098645,-0.919395,1
4.074398,-0.945120,1
4.088341,-0.953333,1
4.064586,-0.899515,1
4.012963,-0.835101,1
3.940212,-0.816389,1
3.895116,-0.870543,1
3.855625,-0.905284,1
3.803380,-0.855924,1
3.759865,-0.761056,1
3.768979,-0.752197,1
3.813051,-0.842106,1
3.852908,-0.973092,1
3.844818,-1.002406,1
3.786077,-0.901826,1
3.713839,-0.744880,1
3.666060,-0.641855,1
3.713416,-0.684965,1
3.778578,-0.828059,1
3.766537,-0.968645,1
3.725559,-1.034336,1
3.667699,-1.025740,1
3.672554,-1.023653,1
3.700746,-1.040325,1
3.715134,-1.068250,1
3.756926,-1.040927,1
3.734492,-0.912153,1
3.677181,-0.803701,1
3.627423,-0.840471,1
3.590090,-0.953413,1
3.543462,-0.986621,1
3.490025,-0.895399,1
3.460017,-0.835235,1
3.475469,-0.863762,1
3.453298,-0.908890,1
3.369519,-0.903081,1
3.303811,-0.821654,1
3.325544,-0.776587,1
3.428152,-0.836796,1
3.496176,-0.949574,1
3.419725,-0.994020,1
3.208444,-0.952073,1
3.024968,-0.891945,1
2.931634,-0.837934,1
2.947442,-0.820496,1
3.031793,-0.845216,1
3.184938,-0.902297,1
3.285576,-0.952051,1
3.274711,-0.920398,1
3.180169,-0.849919,1
3.128424,-0.809855,1
3.114969,-0.824445,1
3.112862,-0.837652,1
3.121502,-0.823608,1
3.188741,-0.858971,1
3.315360,-0.923381,1
3.430737,-0.949531,1
3.487709,-0.918877,1
3.463459,-0.869763,1
3.427053,-0.832228,1
3.401247,-0.820600,1
3.379522,-0.857368,1
3.418943,-0.886575,1
3.492662,-0.888284,1
3.565834,-0.906091,1
3.595953,-0.922148,1
3.582825,-0.932292,1
3.584284,-0.903536,1
3.592578,-0.866617,1
3.594467,-0.851967,1
3.587801,-0.852553,1
3.575809,-0.840578,1
3.538259,-0.785138,1
3.511804,-0.757585,1
3.474174,-0.788607,1
3.396731,-0.839223,1
3.272741,-0.867974,1
3.145662,-0.898855,1
3.128693,-0.926346,1
3.194852,-0.950130,1
3.219542,-0.966742,1
3.159833,-0.945475,1
3.050962,-0.915097,1
2.918175,-0.894466,1
2.870244,-0.886173,1
2.862762,-0.880215,1
2.867692,-0.829034,1
2.856625,-0.853343,1
2.852449,-0.835103,1
2.832656,-0.828324,1
2.768908,-0.768093,1
2.704168,-0.750949,1
2.650485,-0.792031,1
2.614783,-0.818684,1
2.580106,-0.855782,1
2.540443,-0.811071,1
2.534776,-0.809305,1
2.574701,-0.797401,1
2.636635,-0.825237,1
2.684391,-0.833711,1
2.773724,-0.814565,1
2.823143,-0.843942,1
2.764005,-0.843368,1
2.629520,-0.848552,1
2.442397,-0.824930,1
2.375201,-0.810372,1
2.345998,-0.821238,1
2.267225,-0.809613,1
2.192319,-0.829147,1
2.196510,-0.874571,1
2.286494,-0.914676,1
2.332505,-0.924969,1
2.387937,-0.904943,1
2.497756,-0.888410,1
2.542419,-0.877979,1
2.474839,-0.852245,1
2.416930,-0.878152,1
2.427507,-0.913251,1
2.455405,-0.954167,1
2.452096,-0.935545,1
2.455213,-0.935934,1
2.424830,-0.917800,1
2.398626,-0.911073,1
2.344686,-0.898702,1
2.293058,-0.889785,1
2.259181,-0.894843,1
2.254082,-0.912544,1
2.352725,-0.975738,1
2.467482,-1.007105,1
2.502306,-0.968714,1
2.453358,-0.883591,1
2.421403,-0.848121,1
2.503057,-0.901524,1
2.580368,-0.923853,1
2.629910,-0.917054,1
2.640065,-0.885152,1
2.687560,-0.919210,1
2.742545,-0.957369,1
2.763171,-0.907083,1
2.793362,-0.828744,1
2.833554,-0.831017,1
2.821833,-0.850122,1
2.763778,-0.874942,1
2.688953,-0.881984,1
2.662248,-0.906595,1
2.718616,-0.893494,1
2.764369,-0.825096,1
2.782278,-0.777132,1
2.766828,-0.784123,1
2.725949,-0.758055,1
2.719093,-0.776148,1
2.720125,-0.742530,1
2.710289,-0.784227,1
2.685416,-0.749160,1
2.699717,-0.779745,1
2.724652,-0.756944,1
2.735644,-0.781666,1
2.711606,-0.705829,1
2.657796,-0.630065,1
2.615151,-0.667517,1
2.608628,-0.782915,1
2.635692,-0.888143,1
2.687160,-0.883570,1
2.715592,-0.905590,1
2.724874,-0.915939,1
2.741577,-0.924298,1
2.719455,-0.887473,1
2.682309,-0.847204,1
2.646447,-0.818608,1
2.693860,-0.830481,1
2.754575,-0.837458,1
2.762310,-0.862084,1
2.766221,-0.857651,1
2.826125,-0.866610,1
2.871336,-0.814982,1
2.935599,-0.771066,1
2.995202,-0.771168,1
3.032796,-0.716035,1
3.038902,-0.665766,1
2.989892,-0.607075,1
2.980068,-0.702961,1
2.890114,-0.693352,1
2.789509,-0.688189,1
2.680452,-0.628524,1
2.644307,-0.646760,1
2.683821,-0.742656,1
2.698279,-0.761620,1
2.714557,-0.859215,1
2.714500,-0.881594,1
2.768183,-0.906036,1
2.775569,-0.833568,1
2.813109,-0.742524,1
2.866976,-0.728425,1
2.910285,-0.751482,1
2.879204,-0.790816,1
2.789057,-0.724311,1
2.741031,-0.650473,1
2.703406,-0.556957,1
2.702045,-0.507779,1
2.684731,-0.383972,1
2.686880,-0.331955,1
2.687177,-0.321958,1
2.711805,-0.305377,1
2.693225,-0.255824,1
2.689105,-0.232070,1
2.673185,-0.338987,1
2.621307,-0.363449,1
2.590364,-0.353108,1
2.567393,-0.261986,1
2.608811,-0.311991,1
2.640116,-0.344231,1
2.723893,-0.530480,1
2.737739,-0.503572,1
2.727884,-0.467950,1
2.740961,-0.393681,1
2.773584,-0.365117,1
2.823125,-0.316633,1
2.716416,-0.146849,1
2.623586,-0.110206,1
2.611829,-0.248184,1
2.633203,-0.403249,1
2.646873,-0.488559,1
2.611051,-0.400318,1
2.572182,-0.405788,1
2.577627,-0.405909,1
2.610690,-0.496837,1
2.625212,-0.435850,1
2.635435,-0.420690,1
2.616397,-0.324043,1
2.611364,-0.264437,1
2.528623,-0.271942,1
2.440686,-0.281002,1
2.465091,-0.266810,1
2.499640,-0.115111,1
2.601407,-0.098520,1
2.641661,-0.147354,1
2.721935,-0.118585,1
2.676354,0.061484,1
2.584275,0.175700,1
2.543749,0.144916,1
2.569520,0.023395,1
2.538104,0.086530,1
2.571751,0.148665,1
2.519499,0.288270,1
2.541172,0.198434,1
2.624052,0.059485,1
2.610956,-0.022681,1
2.609798,-0.154361,1
2.703336,-0.141108,1
2.774502,-0.244938,1
2.806933,-0.172751,1
2.798346,-0.114114,1
2.806222,-0.019284,1
2.831184,0.002044,1
2.778839,0.075926,1
2.756022,0.105623,1
2.750913,0.254039,1
2.787387,0.164763,1
2.835271,0.217916,1
2.889741,-0.004134,1
2.817469,0.097703,1
2.808070,0.007955,1
2.824276,0.093962,1
2.843480,0.007458,1
2.887554,-0.080886,1
2.921746,-0.064870,1
2.903766,-0.028310,1
2.869349,0.128582,1
2.808661,0.186163,1
2.735534,0.192815,1
2.752233,0.066769,1
2.843792,-0.006398,1
2.916295,0.007311,1
2.912874,0.084694,1
2.877970,0.164146,1
2.863534,0.085096,1
2.881971,0.050397,1
2.942049,-0.058106,1
2.923512,-0.096824,1
2.881901,-0.094300,1
2.837343,-0.116797,1
2.970505,-0.279021,1
3.073252,-0.448538,1
3.125110,-0.458192,1
3.168684,-0.617888,1
3.118896,-0.632280,1
3.029182,-0.535517,1
3.017464,-0.431578,1
3.048846,-0.441125,1
3.098210,-0.661737,1
3.062045,-0.967356,1
3.075880,-1.027642,1
2.982035,-1.074734,1
2.834060,-1.104000,1
2.775127,-1.219083,1
2.769711,-1.226711,1
2.875365,-1.158338,1
2.994146,-1.068114,1
2.945490,-1.012812,1
3.004908,-1.009565,1
2.988443,-0.967177,1
3.020418,-0.952617,1
3.130062,-0.992491,1
3.076941,-1.012745,1
3.028762,-1.028127,1
3.002795,-1.007022,1
2.867386,-1.098942,1
2.842027,-1.074695,1
2.854162,-1.026357,1
2.818669,-0.992917,1
2.909485,-0.980036,1
2.913477,-0.987291,1
2.915181,-0.879363,1
3.016878,-0.822295,1
3.050761,-0.812819,1
3.040667,-0.895046,1
3.063880,-0.944497,1
3.086008,-0.984978,1
3.095959,-0.922759,1
3.193853,-0.915197,1
3.212125,-0.839013,1
3.219168,-0.814611,1
3.194725,-0.772859,1
3.145116,-0.758834,1
3.151297,-0.802034,1
3.155069,-0.823550,1
3.214999,-0.856673,1
3.213033,-0.863512,1
3.183984,-0.809640,1
3.121827,-0.851435,1
3.145990,-0.923904,1
3.243475,-1.086775,1
3.247826,-1.087891,1
3.187038,-1.021652,1
3.145104,-0.918541,1
3.138967,-0.881312,1
3.205859,-0.828139,1
3.239233,-0.803435,1
3.260717,-0.791712,1
3.340125,-0.855300,1
3.346807,-1.013010,1
3.344207,-1.115584,1
3.218052,-1.091721,1
3.072504,-0.934770,1
3.137558,-0.798940,1
3.271764,-0.799133,1
3.345801,-0.868091,1
3.392729,-0.948716,1
3.409591,-0.996296,1
3.397572,-1.019977,1
3.383766,-1.044684,1
3.399806,-0.972468,1
3.345769,-0.837992,1
3.384004,-0.720398,1
3.379354,-0.730586,1
3.366982,-0.788892,1
3.323371,-0.842271,1
3.337495,-0.847094,1
3.491443,-0.837623,1
3.534094,-0.807850,1
3.535969,-0.823471,1
3.542818,-0.847317,1
3.608908,-0.868133,1
3.666126,-0.886432,1
3.725811,-0.903662,1
3.686414,-0.905952,1
3.614132,-0.854592,1
3.535525,-0.798005,1
3.485451,-0.801256,1
3.438824,-0.845654,1
3.467810,-0.990187,1
3.508766,-1.110346,1
3.550159,-1.232586,1
3.579800,-1.191960,1
3.575963,-1.041945,1
3.548642,-0.848765,1
3.596048,-0.720651,1
3.600810,-0.725975,1
3.623953,-0.807811,1
3.635660,-0.898008,1
3.646444,-0.907540,1
3.639382,-0.860188,1
3.637876,-0.830974,1
3.649508,-0.834583,1
3.635324,-0.858800,1
3.581394,-0.757668,1
3.500760,-0.644477,1
3.429412,-0.617465,1
3.437057,-0.712713,1
3.503289,-0.806852,1
3.554195,-0.809025,1
3.539574,-0.787826,1
3.524431,-0.733343,1
3.525133,-0.712653,1
3.509071,-0.712544,1
3.483339,-0.703451,1
3.442573,-0.630703,1
3.449782,-0.543287,1
3.484343,-0.536389,1
3.505266,-0.594304,1
3.481141,-0.674752,1
3.445216,-0.704872,1
3.466084,-0.721889,1
3.460459,-0.725384,1
3.431132,-0.746963,1
3.409581,-0.815026,1
3.395934,-0.874892,1
3.428468,-0.922749,1
3.451478,-0.895840,1
3.462345,-0.805063,1
3.410981,-0.672299,1
3.373057,-0.547858,1
3.376604,-0.482545,1
3.443592,-0.493546,1
3.587386,-0.565250,1
3.657734,-0.587298,1
3.650170,-0.528755,1
3.634636,-0.452409,1
3.662193,-0.450312,1
3.739459,-0.527121,1
3.809588,-0.657278,1
3.840395,-0.766749,1
3.815992,-0.790777,1
3.775712,-0.755018,1
3.723092,-0.721414,1
3.705001,-0.721132,1
3.692947,-0.703104,1
3.672044,-0.661322,1
3.649728,-0.635977,1
3.680510,-0.652165,1
3.732197,-0.716242,1
3.783620,-0.784206,1
3.781771,-0.794013,1
3.734359,-0.770734,1
3.686662,-0.756977,1
3.693644,-0.786001,1
3.813130,-0.831423,1
3.914732,-0.823311,1
3.913257,-0.752501,1
3.833651,-0.664779,1
3.754418,-0.609492,1
3.741281,-0.614783,1
3.764840,-0.622965,1
3.772093,-0.645325,1
3.753263,-0.651743,1
3.751693,-0.618611,1
3.769440,-0.599747,1
3.821916,-0.626299,1
3.894254,-0.696132,1
3.935447,-0.716828,1
3.955710,-0.726730,1
3.943440,-0.695206,1
3.896517,-0.626220,1
3.858008,-0.535546,1
3.857397,-0.535889,1
3.840580,-0.589814,1
3.802512,-0.676627,1
3.739685,-0.672481,1
3.671833,-0.601107,1
3.597059,-0.419357,1
3.533832,-0.304739,1
3.515151,-0.320391,1
3.466781,-0.422149,1
3.415122,-0.523602,1
3.352355,-0.565228,1
3.398082,-0.535227,1
3.524169,-0.454382,1
3.623278,-0.424386,1
3.641208,-0.454147,1
3.627777,-0.446691,1
3.619326,-0.353457,1
3.638572,-0.261016,1
3.631161,-0.192197,1
3.599311,-0.195670,1
3.588077,-0.308354,1
3.651982,-0.516560,1
3.773536,-0.685787,1
3.880003,-0.752272,1
3.935393,-0.799220,1
3.931886,-0.910730,1
3.894166,-0.949086,1
3.887523,-0.908579,1
3.971506,-0.831511,1
4.082979,-0.833091,1
4.120242,-0.822626,1
4.067758,-0.734857,1
3.962936,-0.636169,1
3.933553,-0.554925,1
3.863039,-0.471200,1
3.734079,-0.378928,1
3.580831,-0.352378,1
3.472712,-0.353240,1
3.404724,-0.398164,1
3.280928,-0.326022,1
3.259230,-0.364084,1
3.286096,-0.355522,1
3.328668,-0.286095,1
3.308919,-0.109076,1
3.238834,0.022821,1
3.103680,0.091300,1
3.018228,0.012281,1
3.016738,0.023240,1
3.111223,-0.055974,1
3.149739,-0.045368,1
3.118267,-0.162223,1
3.146182,-0.273919,1
3.247400,-0.290805,1
3.288198,-0.277154,1
3.236008,-0.136364,1
3.205901,-0.031284,1
3.250728,0.011567,1
3.282461,0.041168,1
3.303457,-0.018107,1
3.233065,0.028878,1
3.108698,0.035418,1
2.952036,0.007408,1
2.826502,-0.036621,1
2.795885,-0.077151,1
2.841465,0.001813,1
2.854205,0.129241,1
2.802249,0.088495,1
2.840034,-0.053046,1
3.063863,-0.203823,1
3.357369,-0.242677,1
3.547845,-0.216902,1
3.614942,-0.243817,1
3.543459,-0.290889,1
3.317970,-0.263709,1
3.113455,-0.207579,1
3.038227,-0.091199,1
3.056937,-0.091741,1
3.100366,-0.157473,1
3.136253,-0.181738,1
3.100280,-0.124308,1
3.032127,-0.035005,1
2.932153,-0.043625,1
2.851658,-0.030846,1
2.784433,0.118289,1
2.841931,0.109297,1
3.003249,-0.055609,1
3.186836,-0.351754,1
3.275013,-0.443175,1
