x,y
-1.082273307,-0.314736998
-0.971976755,-0.337235388
-0.988129811,-0.408546397
-0.795394501,-0.627781126
-0.000263209,-0.994814909
0.674441355,-1.132830044
0.62713174,-1.03942824
0.087265112,-0.756123884
-0.776724483,-0.588448643
-1.476832612,-0.415644391
-1.580147337,-0.377716011
-1.424776136,-0.318625631
-1.26927869,-0.227692143
-1.218517593,-0.152632527
-1.295964074,-0.159924229
-1.256905239,-0.202250682
-1.165054991,-0.300712104
-1.123745959,-0.235923596
-1.197001586,-0.203482966
-1.295667531,-0.186463153
-1.396201436,-0.139060049
-1.494649142,-0.098932681
-1.568609977,0.024158845
-1.549980113,-0.027558495
-1.533365065,-0.09953288
-1.54913733,-0.176749322
-1.603390853,-0.140140839
-1.661012751,-0.007107584
-1.717112031,0.153677166
-1.808513838,0.186144044
-1.772972285,0.015291534
-1.672052514,-0.156167258
-1.489751448,-0.19943887
-1.482566556,-0.15247039
-1.451515206,-0.1281121
-1.356173494,-0.148211721
-1.293313114,-0.173444901
-1.31314437,-0.220432426
-1.36706265,-0.132722866
-1.423243979,-0.04332684
-1.417495599,-0.024718719
-1.395499807,-0.130913621
-1.382297533,-0.222383812
-1.351050624,-0.25002566
-1.186466796,-0.3706879
-0.939612404,-0.392810554
-0.828033513,-0.245224405
-0.91550991,-0.10190008
-1.045964139,-0.039183903
-1.064905908,-0.15892432
-1.103767975,-0.17019173
-1.158067103,-0.192366747
-1.231586075,-0.152459412
-1.186376648,-0.089651162
-1.086766642,-0.065807671
-1.052119634,-0.124510083
-1.132802531,-0.194760136
-1.213381068,-0.23358403
-1.272329845,-0.204055809
-1.290611999,-0.204629968
-1.344023022,-0.123776513
-1.360629623,-0.036271655
-1.328066343,0.065065644
-1.269062042,0.043565458
-1.226130211,-0.014114506
-1.223193546,-0.115044035
-1.270625456,-0.097687852
-1.32402632,-0.02844181
-1.287990367,-0.066901558
-1.21862284,-0.1588503
-1.189709004,-0.227958116
-1.280273348,-0.158362709
-1.389574672,-0.092262884
-1.42407179,-0.032411221
-1.362376786,-0.001717636
-1.279710255,0.015116081
-1.22109379,-0.035377918
-1.179275324,-0.096955761
-1.138714766,-0.107605307
-1.184089296,-0.044172466
-1.282355629,-0.061180569
-1.372676251,-0.111032563
-1.335342567,-0.202308685
-1.248417101,-0.270816805
-1.208092204,-0.205310957
-1.194760378,-0.099367359
-1.206833936,0.010899761
-1.221999599,0.032680606
-1.245684322,-0.039775458
-1.228981831,-0.156599203
-1.150421655,-0.361915422
-1.057703214,-0.611056644
-0.991288637,-0.805998237
-0.977585542,-0.939576976
-1.008311622,-0.897086626
-1.118376904,-0.731287521
-1.212498282,-0.583977913
-1.245806101,-0.48053682
-1.231952294,-0.418004909
-1.253948548,-0.37389115
-1.308155625,-0.40818175
-1.357904177,-0.350483213
-1.405282847,-0.102542096
-1.404155281,0.104875342
-1.381718323,0.159164601
-1.331078344,0.044914474
-1.242175429,-0.006677647
-1.202491342,-0.032430455
-1.287360496,-0.060595908
-1.426947042,-0.055501996
-1.496111549,-0.084709145
-1.442399762,-0.075732417
-1.354103545,-0.046205237
-1.294108303,0.012213714
-1.253015959,-0.080953481
-1.285935068,-0.298173327
-1.238211612,-0.589449864
-1.040850934,-0.756709915
-0.821495713,-0.695780373
-0.74828408,-0.56419505
-0.911165199,-0.452832249
-1.135160721,-0.386274335
-1.266697152,-0.301618262
-1.285401962,-0.2929165
-1.283626945,-0.281355028
-1.318437995,-0.245681879
-1.349477656,-0.258004342
-1.344368143,-0.347461034
-1.362577077,-0.390129286
-1.456756982,-0.236936559
-1.569930099,0.023056023
-1.576680188,0.187580619
-1.497654548,0.21246782
-1.434152226,0.106103333
-1.393551944,0.011449453
-1.319119481,-0.088635123
-1.276112228,-0.135844844
-1.306659466,-0.18567134
-1.365392201,-0.286763062
-1.37007468,-0.347209377
-1.355172496,-0.211561901
-1.37150667,-0.118878772
-1.464558664,-0.062155111
-1.581194424,-0.114729982
-1.649286885,-0.138458794
-1.668677948,-0.064474602
-1.574786617,-0.064602031
-1.44246522,-0.106518538
-1.345017041,-0.203943144
-1.342528846,-0.1399518
-1.366179971,-0.079964662
-1.38233615,-0.136695357
-1.461661805,-0.19660082
-1.59792054,-0.198942894
-1.694171566,-0.137872932
-1.59445165,-0.260723971
-1.531453791,-0.300812301
-1.550559351,-0.290453833
-1.572983906,-0.171700606
-1.505506282,-0.098127374
-1.431448771,-0.093647028
-1.501925122,-0.114092273
-1.478247473,-0.216001675
-1.398792652,-0.263890449
-1.325505375,-0.249109812
-1.454133241,-0.203528702
-1.492338694,-0.206019853
-1.368356424,-0.230380356
-1.206762225,-0.189620192
-1.271023606,-0.070715532
-1.387236231,-0.075115933
-1.437127458,-0.127341701
-1.412867049,-0.24917854
-1.387971293,-0.172681266
-1.407583869,-0.088918095
-1.380941829,0.028699853
-1.363553953,0.044647745
-1.386739339,-0.102627839
-1.498713736,-0.128467509
-1.490507083,-0.216813754
-1.435160182,-0.211000804
-1.523523055,-0.214886312
-1.719898462,-0.188987606
-1.846233656,-0.140807243
-1.851112529,-0.257734086
-1.725219653,-0.376410538
-1.70405123,-0.416960019
-1.658894466,-0.429789329
-1.607377248,-0.385512182
-1.50318926,-0.365133374
-1.364000345,-0.251759022
-1.318424376,-0.087985251
-1.430814845,-0.021454619
-1.528106438,-0.058946276
-1.541773043,-0.124713363
-1.458582741,-0.003360741
-1.383071692,0.009956575
-1.324308641,-0.014244675
-1.308277422,-0.173391958
-1.31320317,0.015457625
-1.282095207,0.060903883
-1.211667691,0.141025917
-1.082653099,-0.096837015
-1.082010226,-0.2780229
-1.216945784,-0.359123845
-1.256979146,-0.328364627
-1.186490165,-0.224149839
-1.046422403,-0.261076634
-1.070362134,-0.409563804
-0.814196561,-0.635221501
-0.339730063,-0.881748238
-0.122159655,-0.830134921
-0.401030108,-0.750481883
-0.86823282,-0.680310394
-1.313542344,-0.593262949
-1.547150144,-0.374458096
-1.557028203,-0.251460033
-1.470927906,-0.105837164
-1.380897593,-0.036308908
-1.346315825,0.198811524
-1.337655335,0.283289813
-1.377092163,0.227946235
-1.434991887,0.087384283
-1.442123801,0.018021775
-1.389628131,0.166339466
-1.308213155,0.179596452
-1.274601128,0.150275389
-1.290027329,0.048715044
-1.341436982,0.207638353
-1.300913815,0.203346541
-1.20010883,0.276216335
-0.87622086,-0.014511416
-0.469484276,-0.20681815
-0.100780207,-0.18199894
-0.12530857,0.068853765
-0.616192675,0.205566152
-1.055357593,0.198889778
-1.289280833,0.312840092
-1.380701991,0.498838089
-1.458924496,0.571072957
-1.44541552,0.544432372
-1.44750312,0.543503604
-1.512854195,0.46653102
-1.57054715,0.40284877
-1.581301508,0.213909599
-1.600890235,0.241362264
-1.460718561,0.062236497
-1.412770594,0.05883539
-1.46580078,-0.088325593
-1.643570724,-0.029201644
-1.704112809,-0.023828557
-1.617487347,0.020474775
-1.47883119,0.023909345
-1.438171429,0.15219934
-1.48357175,0.367925697
-1.496659925,0.422493844
-1.338067178,0.301838759
-1.227231964,0.071260895
-1.225375195,-0.143891157
-1.326866548,-0.16641768
-1.435235112,-0.039975136
-1.446019308,0.118631822
-1.545960612,0.201175837
-1.579340658,0.254671198
-1.660973843,0.174719899
-1.628582307,0.053033323
-1.534629606,-0.098080845
-1.336800506,0.025352284
-1.261922504,0.131594997
-1.316346885,0.406294485
-1.457818813,0.422284919
-1.537433534,0.488944282
-1.735115476,0.183588218
-1.76742148,0.145795558
-1.739027383,0.246242194
-1.587886119,0.453027309
-1.599034688,0.546737646
-1.564827306,0.419400355
-1.404101915,0.243855235
-1.275406777,0.183953661
-1.267688496,0.219351998
-1.324501357,0.237426069
-1.364399903,0.2155795
-1.20595088,0.268607972
-0.84502591,0.176208259
-0.543310147,0.042564364
-0.47922512,0.036154258
-0.579105838,0.089349249
-1.112112768,0.25620071
-1.344784258,0.157646026
-1.51729372,0.35549992
-1.493408551,0.184069541
-1.451509254,0.134831442
-1.467381915,0.162979924
-1.458098094,0.325411002
-1.382702085,0.325093813
-1.298950361,0.265059678
-1.346187614,0.335928852
-1.52307767,0.428035294
-1.606282476,0.260464588
-1.666660801,0.237691097
-1.642787009,0.158091087
-1.430766583,0.330820708
-1.231973691,0.260424296
-1.16665585,0.317917016
-0.893583304,-0.022648635
-0.512692002,-0.208890936
-0.15916384,-0.316898482
-0.489319094,-0.038184733
-0.993139671,0.155665759
-1.189849894,0.33625433
-1.344242204,0.394211925
-1.477502645,0.397327428
-1.551708563,0.256412555
-1.510744258,0.192751272
-1.413318333,0.245215251
-1.495341073,0.402396975
-1.472065888,0.555803145
-1.489932486,0.617105546
-1.430916261,0.521677485
-1.372807255,0.40363454
-1.36469341,0.360355299
-1.360812066,0.3873757
-1.26489935,0.294919883
-1.196316092,0.275600503
-1.263074592,0.263945665
-1.412764401,0.371753079
-1.475698943,0.40428766
-1.509962055,0.447959753
-1.686962473,0.253617486
-1.884076395,0.237102831
-1.949413642,0.199512394
-1.797609354,0.236820634
-1.607446242,0.278282427
-1.460757866,0.214356343
-1.353244302,0.208766758
-1.412420823,0.193952715
-1.418742949,0.155278293
-1.501192146,0.174645123
-1.438043545,0.171668413
-1.509023455,0.388396365
-1.647972407,0.642859455
-1.672665411,0.662102054
-1.590263526,0.431108804
-1.464438531,0.181322207
-1.400399739,0.208685289
-1.43204718,0.33858082
-1.531877667,0.338898717
-1.675603247,0.280175983
-1.72453556,0.284486371
-1.684618338,0.353966084
-1.607161235,0.429474448
-1.543004964,0.290920413
-1.589965391,0.354096456
-1.61459616,0.305800542
-1.572617409,0.336452964
-1.394553958,0.259673497
-1.228702546,0.114792564
-1.259161942,0.064599549
-1.329331815,0.144646598
-1.394806634,0.379956614
-1.504390297,0.532936482
-1.638434468,0.487359168
-1.674846608,0.334167807
-1.761826258,0.322303621
-1.732494129,0.286254764
-1.758542706,0.443635353
-1.600379862,0.508725922
-1.548565177,0.610799419
-1.521876973,0.391221575
-1.531453188,0.344683596
-1.475816662,0.420559458
-1.555664011,0.665555828
-1.568348786,0.625867494
-1.564973311,0.451059539
-1.485822957,0.330936488
-1.506691707,0.315580628
-1.636319649,0.415926728
-1.663506541,0.441796381
-1.635621649,0.587005448
-1.594641014,0.650193772
-1.625530994,0.68605777
-1.612609373,0.649473638
-1.564419316,0.554442333
-1.488427013,0.43625153
-1.503123949,0.303356371
-1.513443311,0.351614906
-1.515958919,0.412598053
-1.512521172,0.412438408
-1.502439149,0.425568621
-1.528951054,0.58808628
-1.544127656,0.742399147
-1.549996132,0.783212754
-1.581766777,0.564823987
-1.644124174,0.452057284
-1.728127902,0.377457808
-1.733715831,0.469051017
-1.638190435,0.386527485
-1.465206435,0.261461612
-1.428470172,0.189690389
-1.501809521,0.244318101
-1.558917311,0.373557116
-1.563697753,0.353947856
-1.581406621,0.522696396
-1.642730696,0.737541793
-1.680598572,0.922272741
-1.734893731,1.033463086
-1.778810681,0.976374451
-1.793257189,0.796826947
-1.718056298,0.511470304
-1.592565505,0.309058822
-1.561646719,0.246442559
-1.638807463,0.356153095
-1.751816657,0.485891468
-1.744720578,0.648631097
-1.695673005,0.662308255
-1.631936714,0.640096653
-1.676933729,0.521277336
-1.689146243,0.420524019
-1.602309261,0.327996696
-1.510710665,0.353393719
-1.440917129,0.350153366
-1.478615839,0.454850441
-1.515713331,0.533058614
-1.556428683,0.629753215
-1.526438888,0.553948338
-1.510846143,0.552622537
-1.497612051,0.559055899
-1.503094778,0.61117838
-1.578645353,0.604405035
-1.643114456,0.53921219
-1.655048027,0.474512344
-1.592513969,0.44678437
-1.531229398,0.444492166
-1.555899316,0.441988019
-1.581587313,0.40062193
-1.599776097,0.457803788
-1.589146015,0.485261177
-1.539050816,0.45649529
-1.435032654,0.281643017
-1.300672425,0.210170191
-1.292428092,0.259266043
-1.493183225,0.355059118
-1.720527803,0.347167879
-1.751651902,0.27050584
-1.710392589,0.292526893
-1.689427789,0.373268303
-1.736644883,0.511458536
-1.690479028,0.588605437
-1.594570475,0.629817725
-1.566925786,0.626376921
-1.62032861,0.584872803
-1.674777722,0.511071875
-1.693149583,0.45919896
-1.703433215,0.514923718
-1.698364478,0.463414379
-1.682543714,0.31198242
-1.674412545,0.129601547
-1.672104474,0.034076023
-1.608712431,-0.025906078
-1.555610316,0.058449469
-1.568241493,0.374703197
-1.580068905,0.741324334
-1.557707612,0.896244604
-1.468641226,0.791365233
-1.501099111,0.760205897
-1.57723693,0.684383461
-1.593346329,0.688637201
-1.578356537,0.648429306
-1.55391608,0.659662848
-1.609596078,0.682690642
-1.659443611,0.641367142
-1.687130866,0.705466811
-1.737530138,0.755650231
-1.757709127,0.762825553
-1.763260086,0.747534522
-1.709154373,0.72203905
-1.576924829,0.570747952
-1.537336129,0.414082362
-1.634455224,0.402253944
-1.731264506,0.452406514
-1.698864849,0.420812393
-1.602795307,0.335722165
-1.558400373,0.353034863
-1.538358509,0.370591627
-1.493300347,0.296172203
-1.450218895,0.27568127
-1.396491794,0.327055097
-1.352419834,0.459665559
-1.356467683,0.628307034
-1.40390207,0.729811273
-1.448521979,0.824639507
-1.449002721,0.863191192
-1.409412627,0.827956674
-1.402780759,0.734808631
-1.497907845,0.602407723
-1.542570056,0.485443672
-1.468776906,0.316623817
-1.381461887,0.150288355
-1.363108943,0.043361195
-1.434302137,-0.007764002
-1.533546337,-0.001344588
-1.600916531,0.066508171
-1.605466499,0.271190389
-1.513706189,0.463438316
-1.501271409,0.478302187
-1.568420117,0.332158469
-1.607993529,0.212389044
-1.573458762,0.194142604
-1.522848881,0.233145413
-1.450811268,0.181986079
-1.36342041,0.209602627
-1.262948821,0.206531351
-1.238844305,0.121496688
-1.266239034,-0.027175669
-1.284418666,-0.219529203
-1.304858255,-0.290419987
-1.308934709,-0.307445564
-1.282845002,-0.227568424
-1.238122809,-0.049912702
-1.227510596,0.089852567
-1.300638138,0.209202205
-1.420735318,0.221793593
-1.560890509,0.333478642
-1.669904069,0.356323477
-1.683084384,0.330683542
-1.550363557,0.251640115
-1.366430841,0.143380969
-1.232820959,0.096719416
-1.2361119,0.084570091
-1.33925213,0.135609237
-1.41769028,0.231560019
-1.523641383,0.22007071
-1.634888142,0.159078518
-1.647103972,-0.041798349
-1.528418261,-0.156530482
-1.330396389,-0.238568238
-1.296132144,-0.084947812
-1.35626303,0.117815904
-1.382004962,0.260816909
-1.38761994,0.286929403
-1.410544564,0.364448237
-1.49063579,0.355879464
-1.560100821,0.32656405
-1.613630121,0.26553711
-1.683907586,0.368148815
-1.736452008,0.444403077
-1.734064017,0.450241842
-1.60695528,0.4140001
-1.414823565,0.323244682
-1.378228821,0.310012461
-1.531545999,0.263629074
-1.68237434,0.228059676
-1.700525248,0.197655527
-1.605912935,0.193177719
-1.481395816,0.123048662
-1.438553225,0.051952604
-1.444601418,0.051638806
-1.564401463,0.15647715
-1.716341562,0.061853387
-1.770584137,-0.086138315
-1.743395452,-0.237586227
-1.605531136,-0.24650601
-1.54161763,-0.245141544
-1.413405532,-0.211552094
-1.268535118,-0.271029332
-1.174768221,-0.315958642
-1.294139449,-0.34146261
-1.519112673,-0.11407352
-1.629388221,0.089395437
-1.572815054,0.308890271
-1.44458088,0.256204542
-1.2744996,0.107836529
-0.877645574,-0.056795352
-0.576949235,0.006281518
-0.562361976,0.157890107
-0.778973153,0.191303774
-1.194852163,0.287253681
-1.446479703,0.240564663
-1.495337182,0.33342001
-1.432112773,0.352308574
-1.305372609,0.338016926
-1.23986914,0.318342582
-1.284429087,0.35602771
-1.366253294,0.492478191
-1.418527033,0.439635665
-1.463593103,0.35119386
-1.482609538,0.076813112
-1.542901152,0.111127792
-1.711448295,0.036889968
-1.817869142,0.176279838
-1.83887884,0.256408351
-1.634656938,0.263129897
-1.456193877,0.190345721
-1.405394811,0.065845707
-1.414757693,0.115157349
-1.417886155,0.144236171
-1.43034522,0.175427519
-1.536697593,0.152505897
-1.577187505,0.100119396
-1.569461094,0.110678576
-1.460445908,0.082360628
-1.492837869,0.02425742
-1.499412349,-0.097074415
-1.446535485,-0.175693991
-1.333339227,-0.105657615
-1.305535671,-0.004760752
-1.327397186,0.138660431
-1.337070632,0.211492293
-1.375186224,0.084668805
-1.424491684,0.02370468
-1.353701052,-0.063454619
-1.319342993,-0.023498867
-1.373180893,0.028719456
-1.582489586,0.205291509
-1.622068557,0.332939334
-1.605898084,0.211839601
-1.592940766,0.05520794
-1.561353814,-0.034103942
-1.651503415,0.040296826
-1.698261322,0.162504669
-1.759690204,0.296936236
-1.63834172,0.366118131
-1.62971439,0.493121248
-1.707964187,0.353084601
-1.663593863,0.165737768
-1.537691231,-0.059839152
-1.48173408,-0.055488421
-1.529873765,0.111871313
-1.491264818,0.151393616
-1.390333994,0.167992675
-1.333196613,0.009848182
-1.505273934,0.133440904
-1.555649876,0.142357982
-1.476537792,0.248697161
-1.295403312,0.054587515
-1.238472011,-0.105379903
-1.370291911,-0.054533341
-1.502203617,0.004575657
-1.533827455,0.109532861
-1.488494159,0.053908667
-1.374205735,0.028884718
-1.356329858,-0.000375465
-1.358675598,-0.077978051
-1.331988348,-0.12361163
-1.2378761,-0.197126281
-1.204129322,-0.207994164
-1.292181667,-0.029975488
-1.420525296,0.137972244
-1.424065661,0.093829462
-1.443529698,0.09933501
-1.425498888,0.118213608
-1.329488363,0.037566287
-1.302511883,0.010527465
-1.212205367,-0.074621275
-1.293864879,-0.05356061
-1.360353929,0.087304043
-1.367801518,0.213269799
-1.474081015,0.2039885
-1.539655556,0.155722343
-1.68316454,0.167607409
-1.569740495,0.100153493
-1.423464873,0.099334611
-1.383712405,0.126489666
-1.34083446,0.200419213
-1.388039072,0.15201402
-1.33150301,0.028538113
-1.335855787,-0.160603805
-1.395399213,-0.267355984
-1.525210772,-0.170654452
-1.573256424,-0.104956929
-1.453260228,-0.152348304
-1.381539199,-0.298417352
-1.44021651,-0.241308344
-1.645655895,-0.110991335
